Date,Location,PM2.5 (µg/m³),NO2 (µg/m³),O3 (µg/m³),SO2 (µg/m³),CO (µg/m³),AQI_PM2.5,AQI_NO2,AQI_O3,AQI_SO2,AQI_CO
2023-06-12,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1273,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2023-06-12,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2328,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2023-06-12,New York,8.47316278901734,16.350684375,0.02977815315315316,0.59,0.2518523529411764,35.3,15.4,13.8,0.8,2.9
2023-06-12,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4384,0.2518523529411764,35.3,15.4,13.8,0.6,2.9
2023-06-12,New York,8.47316278901734,16.350684375,0.02977815315315316,0.5421,0.2518523529411764,35.3,15.4,13.8,0.8,2.9
2023-06-12,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1586,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2023-06-12,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0504,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2023-06-12,New York,8.47316278901734,16.350684375,0.02977815315315316,0.1959,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2023-06-12,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.1327,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2023-06-12,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,-0.0278,0.2518523529411764,35.3,15.4,13.8,0.0,2.9
2023-06-12,New York,8.47316278901734,16.350684375,0.02977815315315316,5.7187,0.2518523529411764,35.3,15.4,13.8,8.2,2.9
2023-06-12,New York,8.47316278901734,16.350684375,0.02977815315315316,1.9174,0.2518523529411764,35.3,15.4,13.8,2.7,2.9
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0937,0.2409,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0937,0.2418,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1031,0.2409,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1031,0.2418,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1031,0.2409,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1031,0.2418,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0978,0.2409,35.3,15.4,13.8,0.1,2.7
2023-07-31,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.0978,0.2418,35.3,15.4,13.8,0.1,2.7
2023-07-31,Cheektowaga,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2476,35.3,15.4,13.8,0.7,2.8
2023-07-31,Cheektowaga,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2487,35.3,15.4,13.8,0.7,2.8
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.2583,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.2603,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.2399,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.2382,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.2602,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.2587,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.3135,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2074,0.3137,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2583,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2603,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2399,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2382,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2602,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2587,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.3135,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.3137,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2583,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2603,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2399,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2382,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2602,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.2587,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.3135,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2314,0.3137,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.2583,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.2603,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.2399,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.2382,35.3,15.4,13.8,0.3,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.2602,35.3,15.4,13.8,0.3,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.2587,35.3,15.4,13.8,0.3,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.3135,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2286,0.3137,35.3,15.4,13.8,0.3,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.2583,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.2603,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.2399,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.2382,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.2602,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.2587,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.3135,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.253,0.3137,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2583,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2603,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2399,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2382,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2602,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2587,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.3135,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.3137,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2583,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2603,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2399,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2382,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2602,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.2587,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.3135,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.279,0.3137,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.2583,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.2603,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.2399,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.2382,35.3,15.4,13.8,0.4,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.2602,35.3,15.4,13.8,0.4,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.2587,35.3,15.4,13.8,0.4,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.3135,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2822,0.3137,35.3,15.4,13.8,0.4,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2583,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2603,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2399,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2382,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2602,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2587,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.3135,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.3137,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2583,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2603,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2399,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2382,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2602,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.2587,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.3135,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3771,0.3137,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.2583,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.2603,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.2399,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.2382,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.2602,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.2587,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.3135,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3802,0.3137,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.2583,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.2603,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.2399,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.2382,35.3,15.4,13.8,0.5,2.7
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.2602,35.3,15.4,13.8,0.5,3.0
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.2587,35.3,15.4,13.8,0.5,2.9
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.3135,35.3,15.4,13.8,0.5,3.6
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,0.35,0.3137,35.3,15.4,13.8,0.5,3.6
2023-07-31,Old Field,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.1883,35.3,15.4,13.8,0.7,2.1
2023-07-31,Old Field,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.1896,35.3,15.4,13.8,0.7,2.2
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.2323,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.2325,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.21,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.2123,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.2323,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.2325,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.21,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.12,0.2123,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1195,0.2323,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1195,0.2325,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1195,0.21,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1195,0.2123,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1051,0.2323,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1051,0.2325,35.3,15.4,13.8,0.2,2.6
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1051,0.21,35.3,15.4,13.8,0.2,2.4
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.1051,0.2123,35.3,15.4,13.8,0.2,2.4
2023-07-31,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.067,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2023-07-31,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.067,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2023-07-31,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0692,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2023-07-31,Tonawanda,8.47316278901734,16.350684375,0.02977815315315316,0.0606,0.2518523529411764,35.3,15.4,13.8,0.1,2.9
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0492,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0492,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0492,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0492,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0511,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0511,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0395,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0395,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.7489,0.1309,35.3,15.4,13.8,6.8,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.7489,0.1291,35.3,15.4,13.8,6.8,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.7489,0.1309,35.3,15.4,13.8,6.8,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.7489,0.1291,35.3,15.4,13.8,6.8,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.5614,0.1309,35.3,15.4,13.8,6.5,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.5614,0.1291,35.3,15.4,13.8,6.5,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.7006,0.1309,35.3,15.4,13.8,6.7,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,4.7006,0.1291,35.3,15.4,13.8,6.7,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0474,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0474,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0474,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0474,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0433,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0433,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0459,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0459,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0697,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0697,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0697,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0697,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0667,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0667,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0587,0.1309,35.3,15.4,13.8,0.1,1.5
2023-07-31,Rochester,8.47316278901734,16.350684375,0.02977815315315316,0.0587,0.1291,35.3,15.4,13.8,0.1,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5838,0.1309,35.3,15.4,13.8,2.3,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5838,0.1291,35.3,15.4,13.8,2.3,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5838,0.1309,35.3,15.4,13.8,2.3,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5838,0.1291,35.3,15.4,13.8,2.3,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5898,0.1309,35.3,15.4,13.8,2.3,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5898,0.1291,35.3,15.4,13.8,2.3,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5539,0.1309,35.3,15.4,13.8,2.2,1.5
2023-07-31,New York,8.47316278901734,16.350684375,0.02977815315315316,1.5539,0.1291,35.3,15.4,13.8,2.2,1.5
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1047,0.256,35.3,15.4,13.8,0.1,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1047,0.2584,35.3,15.4,13.8,0.1,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1246,0.256,35.3,15.4,13.8,0.2,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1246,0.2584,35.3,15.4,13.8,0.2,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1246,0.256,35.3,15.4,13.8,0.2,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1246,0.2584,35.3,15.4,13.8,0.2,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1267,0.256,35.3,15.4,13.8,0.2,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.1267,0.2584,35.3,15.4,13.8,0.2,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.103,0.256,35.3,15.4,13.8,0.1,2.9
2023-08-14,Buffalo,8.47316278901734,16.350684375,0.02977815315315316,0.103,0.2584,35.3,15.4,13.8,0.1,2.9
2023-08-14,Cheektowaga,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2829,35.3,15.4,13.8,0.7,3.2
2023-08-14,Cheektowaga,8.47316278901734,16.350684375,0.02977815315315316,0.511661463414634,0.2835,35.3,15.4,13.8,0.7,3.2
2023-08-14,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.1498,0.2518523529411764,35.3,15.4,13.8,0.2,2.9
2023-08-14,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2328,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2023-08-14,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2328,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2023-08-14,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.23,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2023-08-14,East Meadow,8.47316278901734,16.350684375,0.02977815315315316,0.2116,0.2518523529411764,35.3,15.4,13.8,0.3,2.9
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.2769,35.3,15.4,13.8,0.5,3.1
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.2777,35.3,15.4,13.8,0.5,3.2
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.2674,35.3,15.4,13.8,0.5,3.0
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.2687,35.3,15.4,13.8,0.5,3.1
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.3074,35.3,15.4,13.8,0.5,3.5
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.3055,35.3,15.4,13.8,0.5,3.5
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.3335,35.3,15.4,13.8,0.5,3.8
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.3778,0.3314,35.3,15.4,13.8,0.5,3.8
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.2769,35.3,15.4,13.8,0.3,3.1
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.2777,35.3,15.4,13.8,0.3,3.2
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.2674,35.3,15.4,13.8,0.3,3.0
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.2687,35.3,15.4,13.8,0.3,3.1
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.3074,35.3,15.4,13.8,0.3,3.5
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.3055,35.3,15.4,13.8,0.3,3.5
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.3335,35.3,15.4,13.8,0.3,3.8
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.2315,0.3314,35.3,15.4,13.8,0.3,3.8
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4382,0.2769,35.3,15.4,13.8,0.6,3.1
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4382,0.2777,35.3,15.4,13.8,0.6,3.2
2023-08-14,New York,8.47316278901734,16.350684375,0.02977815315315316,0.4382,0.2674,35.3,15.4,13.8,0.6,3.0
